p_min,p_max,cosTheta_min,cosTheta_max,charge_min,charge_max,data_MC_ratio,data_MC_uncertainty_stat_up,data_MC_uncertainty_stat_dn,data_MC_uncertainty_sys_up,data_MC_uncertainty_sys_dn,data_efficiency,data_uncertainty_stat_up,data_uncertainty_stat_dn,data_uncertainty_sys_up,data_uncertainty_sys_dn,MC_efficiency,MC_uncertainty_stat_up,MC_uncertainty_stat_dn,MC_uncertainty_sys_up,MC_uncertainty_sys_dn,threshold,variable
0.5,0.7,-0.866,-0.682,-2,0,0.4712372267563799,0.06322653377845786,0.06322653377845786,0.005131876845874628,0.005131876845874628,0.0035774596746078785,0.00018872190487346133,0.00018872190487346133,2.6909908550254436e-05,2.6909908550254436e-05,0.007591632136603996,0.0002645888464726465,0.0002645888464726465,0.000569690456472316,0.000569690456472316,0.9,muonIDNN
0.5,0.7,-0.866,-0.682,0,2,0.6828446548482013,0.07622687006215974,0.07622687006215974,0.003828550548954035,0.003828550548954035,0.0031503521832399167,0.0001895008537002456,0.0001895008537002456,1.2010096821492029e-05,1.2010096821492029e-05,0.004613570833237686,0.00021601364468828703,0.00021601364468828703,0.00013294576086803934,0.00013294576086803934,0.9,muonIDNN
0.5,0.7,-0.682,-0.4226,-2,0,0.5023167127391153,0.03783708578514193,0.03783708578514193,0.04941828791695513,0.04941828791695513,0.004621623424696967,0.00013823776377091548,0.00013823776377091548,0.00047253095739114773,0.00047253095739114773,0.009200616478586623,0.00021320275311105337,0.00021320275311105337,3.595701321638771e-05,3.595701321638771e-05,0.9,muonIDNN
0.5,0.7,-0.682,-0.4226,0,2,0.6236181142885678,0.03624298615406669,0.03624298615406669,0.08345852535019793,0.08345852535019793,0.005706309166662856,0.00015677533084178645,0.00015677533084178645,0.0007912355488089023,0.0007912355488089023,0.009150326194698005,0.00021629085606125295,0.00021629085606125295,8.441822766699392e-05,8.441822766699392e-05,0.9,muonIDNN
0.5,0.7,-0.4226,-0.1045,-2,0,1.045263818224902,0.02006742994666467,0.02006742994666467,0.08130612485322986,0.08130612485322986,0.01599693597102886,0.00021143456570015505,0.00021143456570015505,0.0013993088308370712,0.0013993088308370712,0.015304209035184368,0.00023109233728428412,0.00023109233728428412,2.171682527336502e-05,2.171682527336502e-05,0.9,muonIDNN
0.5,0.7,-0.4226,-0.1045,0,2,1.0993051243520886,0.020602981420498327,0.020602981420498327,0.01887148869313915,0.01887148869313915,0.01616687267598289,0.00021664614400221475,0.00021664614400221475,0.00011403946075867755,0.00011403946075867755,0.01470644711631938,0.00023014823052950462,0.00023014823052950462,0.0002593858175365636,0.0002593858175365636,0.9,muonIDNN
0.5,0.7,-0.1045,0.225,-2,0,0.7556574831847951,0.018846940144561557,0.018846940144561557,0.08722884307076806,0.08722884307076806,0.011691151547379049,0.00015889866999721413,0.00015889866999721413,0.001450297913744401,0.001450297913744401,0.015471495760361565,0.00020200941803828358,0.00020200941803828358,0.0007008787990849981,0.0007008787990849981,0.9,muonIDNN
0.5,0.7,-0.1045,0.225,0,2,0.878395215772363,0.020185964368638638,0.020185964368638638,0.11847838908480623,0.11847838908480623,0.011473589859722742,0.00016056115403041885,0.00016056115403041885,0.0016673642770114114,0.0016673642770114114,0.01306199038166908,0.00019002469477762314,0.00019002469477762314,0.0003125299542967464,0.0003125299542967464,0.9,muonIDNN
0.5,0.7,0.225,0.5,-2,0,0.7813812011324007,0.01902790105954337,0.01902790105954337,0.01424173808076179,0.01424173808076179,0.010785969073036552,0.00014689108763065356,0.00014689108763065356,0.00027708338663174834,0.00027708338663174834,0.013803722251578623,0.00018343453640517522,0.00018343453640517522,0.000525904832023116,0.000525904832023116,0.9,muonIDNN
0.5,0.7,0.225,0.5,0,2,0.8382979944956602,0.02033639781178298,0.02033639781178298,0.06755807031091765,0.06755807031091765,0.01008648446604905,0.00014474280109816722,0.00014474280109816722,0.0009085709164003019,0.0009085709164003019,0.012032099005697032,0.00017337983266910463,0.00017337983266910463,0.00027922588260840576,0.00027922588260840576,0.9,muonIDNN
0.5,0.7,0.5,0.766,-2,0,0.8702898827537273,0.018222134133601943,0.018222134133601943,0.03664265709633219,0.03664265709633219,0.009595690311063745,0.00012259060679878722,0.00012259060679878722,0.0004548325635099545,0.0004548325635099545,0.01102585529398727,0.00014326420721390016,0.00014326420721390016,7.812239929338126e-05,7.812239929338126e-05,0.9,muonIDNN
0.5,0.7,0.5,0.766,0,2,0.9606842766551084,0.017459079840713414,0.017459079840713414,0.0062192943323142735,0.0062192943323142735,0.011194179654114244,0.00013448602552102086,0.00013448602552102086,0.00011173268379565879,0.00011173268379565879,0.011652298185924224,0.00014761447338515794,0.00014761447338515794,0.00015487025332437676,0.00015487025332437676,0.9,muonIDNN
0.5,0.7,0.766,0.8829,-2,0,1.51197909199927,0.0201404333853232,0.0201404333853232,0.0009806744420188807,0.0009806744420188807,0.02055703376019098,0.00024583253036084956,0.00024583253036084956,0.00027347325669391936,0.00027347325669391936,0.013596109806656575,0.0002203366483769134,0.0002203366483769134,0.00034400643458870964,0.00034400643458870964,0.9,muonIDNN
