p_min,p_max,cosTheta_min,cosTheta_max,charge_min,charge_max,data_MC_ratio,data_MC_uncertainty_stat_up,data_MC_uncertainty_stat_dn,data_MC_uncertainty_sys_up,data_MC_uncertainty_sys_dn,data_efficiency,data_uncertainty_stat_up,data_uncertainty_stat_dn,data_uncertainty_sys_up,data_uncertainty_sys_dn,MC_efficiency,MC_uncertainty_stat_up,MC_uncertainty_stat_dn,MC_uncertainty_sys_up,MC_uncertainty_sys_dn,threshold,variable
1.5,1.8,-0.866,-0.682,-2,0,0.906685949077988,0.0036793071450564566,0.0036793071450564566,0.0006330857684400323,0.0006330857684400323,0.7635169787311856,0.0026312438252725236,0.0026312438252725236,0.0,0.0,0.8420964056050594,0.0010852599858745427,0.0010852599858745427,0.0,0.0,0.9,muonIDNN
1.5,1.8,-0.866,-0.682,0,2,0.8917970504830415,0.004929044545646887,0.004929044545646887,0.0009330877603665112,0.0009330877603665112,0.7398486285109543,0.003428218043502123,0.003428218043502123,0.0,0.0,0.8296154692485422,0.001394281473668323,0.001394281473668323,0.0,0.0,0.9,muonIDNN
1.5,1.8,-0.682,-0.4226,-2,0,0.9612226567281529,0.0031951037798724586,0.0031951037798724586,0.0007610048598835397,0.0007610048598835397,0.7843838128655307,0.0022725049404251907,0.0022725049404251907,0.0,0.0,0.816027178900929,0.0010993699761981828,0.0010993699761981828,0.0,0.0,0.9,muonIDNN
1.5,1.8,-0.682,-0.4226,0,2,0.9475960138892884,0.004365278280052799,0.004365278280052799,0.001034922768257207,0.001034922768257207,0.7336143552910732,0.002909569919935625,0.002909569919935625,0.0,0.0,0.7741847206385405,0.0014118844769137875,0.0014118844769137875,0.0,0.0,0.9,muonIDNN
1.5,1.8,-0.4226,-0.1045,-2,0,0.9018387038012177,0.002684860136865718,0.002684860136865718,0.0007458041285261829,0.0007458041285261829,0.8280853288284156,0.0021201786719369157,0.0021201786719369157,0.0,0.0,0.9182188847496406,0.0007420783454170466,0.0007420783454170466,0.0,0.0,0.9,muonIDNN
1.5,1.8,-0.4226,-0.1045,0,2,0.9086139249370028,0.003015496068801273,0.003015496068801273,0.0008470428580037447,0.0008470428580037447,0.8290978507614449,0.0023743873362916776,0.0023743873362916776,0.0,0.0,0.9124864015472017,0.0008616835123599346,0.0008616835123599346,0.0,0.0,0.9,muonIDNN
1.5,1.8,-0.1045,0.225,-2,0,0.8887537760405931,0.0027656512798625555,0.0027656512798625555,0.0006969001801513975,0.0006969001801513975,0.8342002390072178,0.0022229821757487308,0.0022229821757487308,0.0,0.0,0.9386179406444698,0.0006945985830239354,0.0006945985830239354,0.0,0.0,0.9,muonIDNN
1.5,1.8,-0.1045,0.225,0,2,0.8990998091029948,0.002833576491535723,0.002833576491535723,0.0007367638107792,0.0007367638107792,0.8433693172748931,0.002297281846604206,0.002297281846604206,0.0,0.0,0.9380152333880457,0.000732218440170235,0.000732218440170235,0.0,0.0,0.9,muonIDNN
1.5,1.8,0.225,0.5,-2,0,0.8842769794055272,0.003078842455926354,0.003078842455926354,0.0006443050311383971,0.0006443050311383971,0.8323294754805367,0.00247391651174833,0.00247391651174833,0.0,0.0,0.9412542618039054,0.0007558339852948479,0.0007558339852948479,0.0,0.0,0.9,muonIDNN
1.5,1.8,0.225,0.5,0,2,0.8905932849203272,0.0029441140135604464,0.0029441140135604464,0.0006017649387660496,0.0006017649387660496,0.8398215790238711,0.0023860611083768345,0.0023860611083768345,0.0,0.0,0.9429911422462632,0.0007277914201672498,0.0007277914201672498,0.0,0.0,0.9,muonIDNN
