p_min,p_max,cosTheta_min,cosTheta_max,charge_min,charge_max,data_MC_ratio,data_MC_uncertainty_stat_up,data_MC_uncertainty_stat_dn,data_MC_uncertainty_sys_up,data_MC_uncertainty_sys_dn,data_efficiency,data_uncertainty_stat_up,data_uncertainty_stat_dn,data_uncertainty_sys_up,data_uncertainty_sys_dn,MC_efficiency,MC_uncertainty_stat_up,MC_uncertainty_stat_dn,MC_uncertainty_sys_up,MC_uncertainty_sys_dn,threshold,variable
0.2,0.5,-0.866,-0.423,-2,0,3.3733480406426524,0.12603480507511822,0.12603480507511822,0.807815858752492,0.807815858752492,0.003360624408313406,0.00013212416705989157,0.00013212416705989157,0.0015696119109605113,0.0015696119109605113,0.0009962281886790364,0.00011929421522598015,0.00011929421522598015,0.004862635740919758,0.004862635740919758,0.9,kaonIDNN
0.2,0.5,-0.866,-0.423,0,2,2.3346195507040686,0.10036776124476966,0.10036776124476966,0.37503292076085426,0.37503292076085426,0.0032522804595037317,0.00013575398312873783,0.00013575398312873783,0.0014892228881109217,0.0014892228881109217,0.001393066574176044,0.00012715395871930216,0.00012715395871930216,0.0051496354054431735,0.0051496354054431735,0.9,kaonIDNN
0.2,0.5,-0.423,0.225,-2,0,1.7341629026578422,0.015877167090967165,0.015877167090967165,0.31234612935666783,0.31234612935666783,0.012162210644808737,0.00010641425107234887,0.00010641425107234887,0.000693140307998422,0.000693140307998422,0.007013303436585158,9.291747346485535e-05,9.291747346485535e-05,0.009529966370178278,0.009529966370178278,0.9,kaonIDNN
0.2,0.5,-0.423,0.225,0,2,1.5368261744193465,0.017167450381588126,0.017167450381588126,0.252481928414946,0.252481928414946,0.010345678532852415,0.0001038472616463325,0.0001038472616463325,0.0003068883173014906,0.0003068883173014906,0.006731846909596842,9.375533587054545e-05,9.375533587054545e-05,0.008763239235767255,0.008763239235767255,0.9,kaonIDNN
0.2,0.5,0.225,0.766,-2,0,1.5937229791966334,0.021601005625712884,0.021601005625712884,0.2817945663416832,0.2817945663416832,0.006406580230637012,7.977609182200938e-05,7.977609182200938e-05,0.00013660498409041443,0.00013660498409041443,0.0040198832006968065,7.095360017273642e-05,7.095360017273642e-05,0.006086878391361765,0.006086878391361765,0.9,kaonIDNN
0.2,0.5,0.225,0.766,0,2,1.3253533904568082,0.024040730667486482,0.024040730667486482,0.1497676644778465,0.1497676644778465,0.00510716719950827,7.792462507971674e-05,7.792462507971674e-05,0.00033163658135215284,0.00033163658135215284,0.0038534380613369753,7.159034028181305e-05,7.159034028181305e-05,0.005905107171747502,0.005905107171747502,0.9,kaonIDNN
0.2,0.5,0.766,0.8829,-2,0,1.880928419099573,0.05689043676458629,0.05689043676458629,0.5184229040833943,0.5184229040833943,0.005787215646193201,0.00016600744762620528,0.00016600744762620528,0.0005122533968488262,0.0005122533968488262,0.0030767867545770946,0.00015116015670298876,0.00015116015670298876,0.0074724961907488095,0.0074724961907488095,0.9,kaonIDNN
0.2,0.5,0.766,0.8829,0,2,1.740760021468957,0.0716185818477104,0.0716185818477104,0.5973271727305811,0.5973271727305811,0.004237813771105811,0.00015542100788022665,0.00015542100788022665,0.0005135933626360493,0.0005135933626360493,0.0024344617976288837,0.0001497575889918148,0.0001497575889918148,0.007309352347010415,0.007309352347010415,0.9,kaonIDNN
0.2,0.5,0.8829,0.9563,-2,0,2.474907185476579,0.07571805142472694,0.07571805142472694,0.5149469363547872,0.5149469363547872,0.018155625428828905,0.0005677131378522982,0.0005677131378522982,0.002326793680642203,0.002326793680642203,0.007335881335417747,0.0005058810215859391,0.0005058810215859391,0.03947242458413421,0.03947242458413421,0.9,kaonIDNN
0.2,0.5,0.8829,0.9563,0,2,2.0908269744665335,0.090928668111734,0.090928668111734,0.48348652605479736,0.48348652605479736,0.011875762577026171,0.0004935623181086935,0.0004935623181086935,0.0017037423888884018,0.0017037423888884018,0.005679935605410977,0.00045936423327270234,0.00045936423327270234,0.035152218103345026,0.035152218103345026,0.9,kaonIDNN
