p_min,p_max,cosTheta_min,cosTheta_max,charge_min,charge_max,data_MC_ratio,data_MC_uncertainty_stat_up,data_MC_uncertainty_stat_dn,data_MC_uncertainty_sys_up,data_MC_uncertainty_sys_dn,data_efficiency,data_uncertainty_stat_up,data_uncertainty_stat_dn,data_uncertainty_sys_up,data_uncertainty_sys_dn,MC_efficiency,MC_uncertainty_stat_up,MC_uncertainty_stat_dn,MC_uncertainty_sys_up,MC_uncertainty_sys_dn,threshold,variable
0.2,0.5,-0.866,-0.423,-2,0,1.2552437833635852,0.00493636761228978,0.00493636761228978,0.013499020520503861,0.013499020520503861,0.08286466598914084,0.0003225400413806836,0.0003225400413806836,0.0,0.0,0.06601479894773463,0.00020041957558428848,0.00020041957558428848,0.0,0.0,0.1,pionIDNN
0.2,0.5,-0.866,-0.423,0,2,1.6908226004392852,0.004194078689587471,0.004194078689587471,0.011643464675482024,0.011643464675482024,0.1253154662045039,0.0003878685065816129,0.0003878685065816129,0.0,0.0,0.07411508822507236,0.00020976566089146264,0.00020976566089146264,0.0,0.0,0.1,pionIDNN
0.2,0.5,-0.423,0.0,-2,0,1.3895759097790048,0.010267283188636398,0.010267283188636398,0.1619206608951385,0.1619206608951385,0.013955193390025055,0.00011966887426109115,0.00011966887426109115,0.0,0.0,0.010042771533254674,5.670625887371416e-05,5.670625887371416e-05,0.0,0.0,0.1,pionIDNN
0.2,0.5,-0.423,0.0,0,2,1.5218087751602092,0.008554656333666802,0.008554656333666802,0.13010984910357154,0.13010984910357154,0.019014612592837,0.00013273983673315367,0.00013273983673315367,0.0,0.0,0.012494745005551191,6.178098132565472e-05,6.178098132565472e-05,0.0,0.0,0.1,pionIDNN
0.2,0.5,0.0,0.5,-2,0,1.5739271675682456,0.008338303138499334,0.008338303138499334,0.14741502064628212,0.14741502064628212,0.016367048554645026,0.00011046846531723276,0.00011046846531723276,0.0,0.0,0.010398860183557604,5.091441144514061e-05,5.091441144514061e-05,0.0,0.0,0.1,pionIDNN
0.2,0.5,0.0,0.5,0,2,1.599088244341603,0.007096431623698224,0.007096431623698224,0.11555824973167263,0.11555824973167263,0.021306052007106443,0.0001218176329363935,0.0001218176329363935,0.0,0.0,0.013323875078500651,5.600686562389434e-05,5.600686562389434e-05,0.0,0.0,0.1,pionIDNN
0.2,0.5,0.5,0.9563,-2,0,1.2105031507799247,0.007712349932596745,0.007712349932596745,0.04977792321147688,0.04977792321147688,0.027068837850771573,0.0001738685183940888,0.0001738685183940888,0.0,0.0,0.022361641796083867,9.545792445422708e-05,9.545792445422708e-05,0.0,0.0,0.1,pionIDNN
0.2,0.5,0.5,0.9563,0,2,1.5806518069226212,0.0064221557869950045,0.0064221557869950045,0.04271279197262014,0.04271279197262014,0.039635658440969626,0.0002016768082639874,0.0002016768082639874,0.0,0.0,0.025075515219342637,9.825515173583635e-05,9.825515173583635e-05,0.0,0.0,0.1,pionIDNN
0.5,1.0,-0.866,-0.423,-2,0,1.0753058972844414,0.005397484106307624,0.005397484106307624,0.09224819901327622,0.09224819901327622,0.03677785325138939,0.00017195792916096093,0.00017195792916096093,0.0,0.0,0.03420222407806703,9.223035603562964e-05,9.223035603562964e-05,0.0,0.0,0.1,pionIDNN
0.5,1.0,-0.866,-0.423,0,2,1.2927857899020452,0.004335214304010719,0.004335214304010719,0.0687697994896565,0.0687697994896565,0.05330866777193246,0.00019077758374931028,0.00019077758374931028,0.0,0.0,0.04123549948361644,0.0001008942630487181,0.0001008942630487181,0.0,0.0,0.1,pionIDNN
0.5,1.0,-0.423,0.0,-2,0,0.0,1.0,1.0,1.0,1.0,-0.002003170333793682,9.293790713341852e-05,9.293790713341852e-05,0.0,0.0,0.0038504386921025973,3.0098075172837602e-05,3.0098075172837602e-05,0.0,0.0,0.1,pionIDNN
0.5,1.0,-0.423,0.0,0,2,0.0779154902747387,0.20343821070277474,0.20343821070277474,0.653041468904414,0.653041468904414,0.00047143900141255127,9.58642615461586e-05,9.58642615461586e-05,0.0,0.0,0.006050645381941445,3.746994759364379e-05,3.746994759364379e-05,0.0,0.0,0.1,pionIDNN
0.5,1.0,0.0,0.5,-2,0,0.5167286356654198,0.047720269319316375,0.047720269319316375,1.0897728705333498,1.0897728705333498,0.0016812066378668422,7.927001190311468e-05,7.927001190311468e-05,0.0,0.0,0.0032535580996045635,2.3917268755871905e-05,2.3917268755871905e-05,0.0,0.0,0.1,pionIDNN
0.5,1.0,0.0,0.5,0,2,0.5544917196257473,0.028930620499393787,0.028930620499393787,0.6718122470983974,0.6718122470983974,0.0028898987450936956,8.193809809581595e-05,8.193809809581595e-05,0.0,0.0,0.005211797837205261,2.9972376370071784e-05,2.9972376370071784e-05,0.0,0.0,0.1,pionIDNN
0.5,1.0,0.5,0.9563,-2,0,1.9115781427737206,0.007883917955123177,0.007883917955123177,0.5055847893258985,0.5055847893258985,0.008309660704939117,5.503931606196746e-05,5.503931606196746e-05,0.0,0.0,0.004347015964977351,1.85882419658628e-05,1.85882419658628e-05,0.0,0.0,0.1,pionIDNN
0.5,1.0,0.5,0.9563,0,2,2.2863915957911716,0.0063964071585291705,0.0063964071585291705,0.4020269295918902,0.4020269295918902,0.012196939959911423,6.127868227879742e-05,6.127868227879742e-05,0.0,0.0,0.005334580472725564,2.111875038202238e-05,2.111875038202238e-05,0.0,0.0,0.1,pionIDNN
1.0,2.0,-0.866,-0.423,-2,0,1.4376350847321668,0.01110426378868391,0.01110426378868391,0.05728688549010326,0.05728688549010326,0.037728211278269926,0.00031458803510130986,0.00031458803510130986,0.0,0.0,0.02624324606358556,0.0001924507213137873,0.0001924507213137873,0.0,0.0,0.1,pionIDNN
1.0,2.0,-0.866,-0.423,0,2,1.503623032403867,0.009132923994044763,0.009132923994044763,0.029741263541322,0.029741263541322,0.04388623180075646,0.00025987708199637897,0.00025987708199637897,0.0,0.0,0.029186990924576897,0.0002029385012416915,0.0002029385012416915,0.0,0.0,0.1,pionIDNN
1.0,2.0,-0.423,0.0,-2,0,0.9058336409741183,0.07615197780704525,0.07615197780704525,0.9611909056900524,0.9611909056900524,0.0024680791157419874,0.0001788900838892321,0.0001788900838892321,0.0,0.0,0.002724649432414385,6.363998642346245e-05,6.363998642346245e-05,0.0,0.0,0.1,pionIDNN
1.0,2.0,-0.423,0.0,0,2,0.7531020445605915,0.042585616275864796,0.042585616275864796,0.40121642602639496,0.40121642602639496,0.003565964242136747,0.0001380253094297322,0.0001380253094297322,0.0,0.0,0.004735034605061206,8.408606290783706e-05,8.408606290783706e-05,0.0,0.0,0.1,pionIDNN
1.0,2.0,0.0,0.5,-2,0,1.0681054957986105,0.049448182838366266,0.049448182838366266,0.8395559052376913,0.8395559052376913,0.003150031140614536,0.000143819733143207,0.000143819733143207,0.0,0.0,0.002949176043944323,5.600306265391627e-05,5.600306265391627e-05,0.0,0.0,0.1,pionIDNN
1.0,2.0,0.0,0.5,0,2,0.8930373831159709,0.03568629063819076,0.03568629063819076,0.4699112454027981,0.4699112454027981,0.004366876866536662,0.000141790804429051,0.000141790804429051,0.0,0.0,0.004889914967836878,7.240303636381333e-05,7.240303636381333e-05,0.0,0.0,0.1,pionIDNN
1.0,2.0,0.5,0.9563,-2,0,1.8453709219387393,0.011369317506840624,0.011369317506840624,0.3354994886458578,0.3354994886458578,0.007605798383172165,6.686845401382942e-05,6.686845401382942e-05,0.0,0.0,0.004121555343020981,2.971127033433347e-05,2.971127033433347e-05,0.0,0.0,0.1,pionIDNN
1.0,2.0,0.5,0.9563,0,2,2.0941454625436395,0.00996831173788725,0.00996831173788725,0.2519072161681352,0.2519072161681352,0.010839868200229592,7.738868871145535e-05,7.738868871145535e-05,0.0,0.0,0.005176272801538351,3.601069336112672e-05,3.601069336112672e-05,0.0,0.0,0.1,pionIDNN
2.0,3.0,-0.866,-0.423,-2,0,1.202827256340854,0.0353275672053332,0.0353275672053332,0.027659512584653576,0.027659512584653576,0.04852263913440158,0.0011592642848188973,0.0011592642848188973,0.0,0.0,0.04034048852701702,0.0010498199322368613,0.0010498199322368613,0.0,0.0,0.1,pionIDNN
2.0,3.0,-0.866,-0.423,0,2,1.5727043530241487,0.027285583144622094,0.027285583144622094,0.08898218403228095,0.08898218403228095,0.06800883688753076,0.0007294968224257984,0.0007294968224257984,0.0,0.0,0.043243243243243246,0.0010849187966682685,0.0010849187966682685,0.0,0.0,0.1,pionIDNN
2.0,3.0,-0.423,0.0,-2,0,1.2995955166686135,0.1648021291554665,0.1648021291554665,0.9345578908302565,0.9345578908302565,0.004046783192473441,0.0005614384430130623,0.0005614384430130623,0.0,0.0,0.003113879003558719,0.00027697414816946214,0.00027697414816946214,0.0,0.0,0.1,pionIDNN
2.0,3.0,-0.423,0.0,0,2,1.059139479935106,0.1158205931557647,0.1158205931557647,0.39984461648033637,0.39984461648033637,0.004234048853753014,0.0003609199960043666,0.0003609199960043666,0.0,0.0,0.0039976310334616525,0.0003134551331703737,0.0003134551331703737,0.0,0.0,0.1,pionIDNN
2.0,3.0,0.0,0.5,-2,0,1.3436120050346614,0.10414203890853217,0.10414203890853217,0.8623157572085083,0.8623157572085083,0.00445507853413826,0.0003676561584340028,0.0003676561584340028,0.0,0.0,0.0033157477883828013,0.00021062591757278743,0.00021062591757278743,0.0,0.0,0.1,pionIDNN
2.0,3.0,0.0,0.5,0,2,1.2119986076751532,0.09186888621164534,0.09186888621164534,0.6755941284585063,0.6755941284585063,0.005294989279542214,0.00038824989095814495,0.00038824989095814495,0.0,0.0,0.004368808054737805,0.00024180792526870914,0.00024180792526870914,0.0,0.0,0.1,pionIDNN
2.0,3.0,0.5,0.9563,-2,0,1.1639371835166796,0.021779297311964187,0.021779297311964187,0.11453819574140527,0.11453819574140527,0.008552050581071238,0.00012021691031797107,0.00012021691031797107,0.0,0.0,0.007347519008914526,0.0001222288276207942,0.0001222288276207942,0.0,0.0,0.1,pionIDNN
