p_min,p_max,cosTheta_min,cosTheta_max,charge_min,charge_max,data_MC_ratio,data_MC_uncertainty_stat_up,data_MC_uncertainty_stat_dn,data_MC_uncertainty_sys_up,data_MC_uncertainty_sys_dn,data_efficiency,data_uncertainty_stat_up,data_uncertainty_stat_dn,data_uncertainty_sys_up,data_uncertainty_sys_dn,MC_efficiency,MC_uncertainty_stat_up,MC_uncertainty_stat_dn,MC_uncertainty_sys_up,MC_uncertainty_sys_dn,threshold,variable
0.3,1.0,-0.866,-0.6,-2,0,3.7668018649785253,0.030682092748019644,0.030682092748019644,0.6502619273377763,0.6502619273377763,0.015201375858620182,0.00018025552259391155,0.00018025552259391155,0.0016871261710573494,0.0016871261710573494,0.004035618650387082,0.00011420033443333276,0.00011420033443333276,0.0029389821918783753,0.0029389821918783753,0.9,electronIDNN
0.3,1.0,-0.866,-0.6,0,2,2.9261370775586046,0.029467387481179937,0.029467387481179937,0.6659541390861081,0.6659541390861081,0.014140548427978288,0.00018848843534156185,0.00018848843534156185,0.0023665863054344698,0.0023665863054344698,0.004832496924503729,0.0001269988644384487,0.0001269988644384487,0.004259951321770693,0.004259951321770693,0.9,electronIDNN
0.3,1.0,-0.6,0.0,-2,0,4.623302081007268,0.058329941370138576,0.058329941370138576,0.6579979441725272,0.6579979441725272,0.004032430115856848,5.931160875425181e-05,5.931160875425181e-05,0.00042468936854457486,0.00042468936854457486,0.0008721969806866506,4.923115556226056e-05,4.923115556226056e-05,0.0003726186335597317,0.0003726186335597317,0.9,electronIDNN
0.3,1.0,-0.6,0.0,0,2,4.583425256884529,0.060204119600300254,0.060204119600300254,0.945973758044393,0.945973758044393,0.00397744340494575,6.107825844840986e-05,6.107825844840986e-05,0.00013615373260938719,0.00013615373260938719,0.0008677884294003564,5.0516351606177125e-05,5.0516351606177125e-05,0.0004945319273956662,0.0004945319273956662,0.9,electronIDNN
0.3,1.0,0.0,0.7,-2,0,4.131754322206854,0.032761632348843384,0.032761632348843384,0.23414893880796894,0.23414893880796894,0.004785959209345033,4.454579819206105e-05,4.454579819206105e-05,0.0006620236580140463,0.0006620236580140463,0.0011583358632002965,3.6385265869069285e-05,3.6385265869069285e-05,0.0004610647135372364,0.0004610647135372364,0.9,electronIDNN
0.3,1.0,0.0,0.7,0,2,3.713497836426192,0.03132512359683251,0.03132512359683251,0.35210515319942326,0.35210515319942326,0.004627937607275102,4.518144720280044e-05,4.518144720280044e-05,0.00039058639407290544,0.00039058639407290544,0.0012462475571896256,3.709448835958603e-05,3.709448835958603e-05,0.00039876990128793577,0.00039876990128793577,0.9,electronIDNN
0.3,1.0,0.7,0.9563,-2,0,3.837087394146049,0.034858751799160786,0.034858751799160786,0.2524846406651604,0.2524846406651604,0.006743575998363504,7.936573798763884e-05,7.936573798763884e-05,0.0005511791111001306,0.0005511791111001306,0.0017574726102542418,5.766602539104839e-05,5.766602539104839e-05,0.0008875446972713565,0.0008875446972713565,0.9,electronIDNN
0.3,1.0,0.7,0.9563,0,2,3.387878277432204,0.038149829894845,0.038149829894845,0.4866194407966704,0.4866194407966704,0.005453716535235955,7.540487453728825e-05,7.540487453728825e-05,3.750410017376842e-05,3.750410017376842e-05,0.001609773459561695,5.723740019070541e-05,5.723740019070541e-05,0.000940082790153086,0.000940082790153086,0.9,electronIDNN
1.0,1.5,-0.866,-0.6,-2,0,5.888950813615596,0.23836533198519333,0.23836533198519333,1.7120956780660181,1.7120956780660181,0.004193968016105235,0.00033271419488055984,0.00033271419488055984,0.0006728879221496518,0.0006728879221496518,0.0007121757591196955,0.0001600804596111058,0.0001600804596111058,0.0001171603237242548,0.0001171603237242548,0.9,electronIDNN
1.0,1.5,-0.866,-0.6,0,2,5.745622449051511,0.16785846211694266,0.16785846211694266,2.6380406983047227,2.6380406983047227,0.0068188910927700136,0.0004843594285320404,0.0004843594285320404,0.002667136096124281,0.002667136096124281,0.0011867976278002183,0.00018049829971534214,0.00018049829971534214,0.000191729780568254,0.000191729780568254,0.9,electronIDNN
