p_min,p_max,cosTheta_min,cosTheta_max,charge_min,charge_max,data_MC_ratio,data_MC_uncertainty_stat_up,data_MC_uncertainty_stat_dn,data_MC_uncertainty_sys_up,data_MC_uncertainty_sys_dn,data_efficiency,data_uncertainty_stat_up,data_uncertainty_stat_dn,data_uncertainty_sys_up,data_uncertainty_sys_dn,MC_efficiency,MC_uncertainty_stat_up,MC_uncertainty_stat_dn,MC_uncertainty_sys_up,MC_uncertainty_sys_dn,threshold,variable
0.5,0.7,-0.866,-0.682,-2,0,0.581253502565206,0.008540600471292991,0.008540600471292991,0.007665231300572385,0.007665231300572385,0.15282580549230082,0.0010512078690164185,0.0010512078690164185,0.0,0.0,0.262924532614161,0.001331044722960524,0.001331044722960524,0.0,0.0,0.9,muonIDNN
0.5,0.7,-0.866,-0.682,0,2,0.5447457371809731,0.010353666792488865,0.010353666792488865,0.007337684209151165,0.007337684209151165,0.10010822911326728,0.0008200486645406248,0.0008200486645406248,0.0,0.0,0.18377055987867189,0.0011636575125801142,0.0011636575125801142,0.0,0.0,0.9,muonIDNN
0.5,0.7,-0.682,-0.4226,-2,0,0.6490124693415036,0.0021380274050509145,0.0021380274050509145,0.029448684762796433,0.029448684762796433,0.11367379001529992,0.00020952462957144909,0.00020952462957144909,0.0,0.0,0.17514885365859736,0.0001897549519304457,0.0001897549519304457,0.0,0.0,0.9,muonIDNN
0.5,0.7,-0.682,-0.4226,0,2,0.6823111198573376,0.002091461458788637,0.002091461458788637,0.030731563870269884,0.030731563870269884,0.11555693694385294,0.00020623675107408695,0.00020623675107408695,0.0,0.0,0.16936106356879307,0.00018467240498266344,0.00018467240498266344,0.0,0.0,0.9,muonIDNN
0.5,0.7,-0.4226,-0.1045,-2,0,1.019727494721411,0.000821041653530485,0.000821041653530485,0.09367514237093542,0.09367514237093542,0.5755425029626124,0.0004029471742855382,0.0004029471742855382,0.0,0.0,0.5644081442756923,0.0002420681847466438,0.0002420681847466438,0.0,0.0,0.9,muonIDNN
0.5,0.7,-0.4226,-0.1045,0,2,1.0115010586770006,0.0008415344224197765,0.0008415344224197765,0.0896147521535961,0.0896147521535961,0.5445299902868288,0.00038877557773741184,0.00038877557773741184,0.0,0.0,0.5383385272963039,0.0002398076555333268,0.0002398076555333268,0.0,0.0,0.9,muonIDNN
0.5,0.7,-0.1045,0.225,-2,0,0.9802890689729389,0.0008989161110257542,0.0008989161110257542,0.10379628134770508,0.10379628134770508,0.5453392128067615,0.0004257404116932385,0.0004257404116932385,0.0,0.0,0.55630449228422,0.0002478988014815574,0.0002478988014815574,0.0,0.0,0.9,muonIDNN
0.5,0.7,-0.1045,0.225,0,2,0.9637704031608895,0.0009270492505931155,0.0009270492505931155,0.09310101708098648,0.09310101708098648,0.4972322039154075,0.0003957806839500963,0.0003957806839500963,0.0,0.0,0.5159239195192434,0.0002451892920388257,0.0002451892920388257,0.0,0.0,0.9,muonIDNN
0.5,0.7,0.225,0.5,-2,0,0.8653497026019907,0.0009765141328191252,0.0009765141328191252,0.0627242983660768,0.0627242983660768,0.38980868991497514,0.00031988372646373896,0.00031988372646373896,0.0,0.0,0.45046377059225023,0.00023843418738891877,0.00023843418738891877,0.0,0.0,0.9,muonIDNN
0.5,0.7,0.225,0.5,0,2,0.8647458696121822,0.0010470937525076168,0.0010470937525076168,0.06417606803929143,0.06417606803929143,0.3549479900987099,0.00031374717213504934,0.00031374717213504934,0.0,0.0,0.41046508872935766,0.00023040333273221283,0.00023040333273221283,0.0,0.0,0.9,muonIDNN
