p_min,p_max,cosTheta_min,cosTheta_max,charge_min,charge_max,data_MC_ratio,data_MC_uncertainty_stat_up,data_MC_uncertainty_stat_dn,data_MC_uncertainty_sys_up,data_MC_uncertainty_sys_dn,data_efficiency,data_uncertainty_stat_up,data_uncertainty_stat_dn,data_uncertainty_sys_up,data_uncertainty_sys_dn,MC_efficiency,MC_uncertainty_stat_up,MC_uncertainty_stat_dn,MC_uncertainty_sys_up,MC_uncertainty_sys_dn,threshold,variable
0.3,0.5,-0.866,-0.4226,-2,0,0.4009315081474554,16.053321680570498,16.053321680570498,2.6522107179022223,2.6522107179022223,8.589572638019912e-05,0.0013689668865501576,0.0013689668865501576,0.0009439783855522395,0.0009439783855522395,0.00021424039925694295,0.0004123134336439138,0.0004123134336439138,9.824131327865486e-06,9.824131327865486e-06,0.9,electronIDNN
0.3,0.5,-0.866,-0.4226,0,2,0.0,1.0,1.0,1.0,1.0,-0.0008846010849606823,0.0011616194495520798,0.0011616194495520798,0.0007642455517805729,0.0007642455517805729,0.00134575315057272,0.0005146227725599947,0.0005146227725599947,0.000424253409744522,0.000424253409744522,0.9,electronIDNN
0.3,0.5,-0.4226,-0.1045,-2,0,0.0,1.0,1.0,1.0,1.0,-0.00012859432453640385,0.0013350798766535153,0.0013350798766535153,0.0006691828825331848,0.0006691828825331848,0.0017519703460529136,0.0005705501153807355,0.0005705501153807355,0.0016811989377018873,0.0016811989377018873,0.9,electronIDNN
0.3,0.5,-0.4226,-0.1045,0,2,0.0,1.0,1.0,1.0,1.0,0.0006068979255325463,0.0012793753845606961,0.0012793753845606961,0.0004603673813758124,0.0004603673813758124,-0.00021071391097552132,0.0004914186674361663,0.0004914186674361663,0.00021071391097552132,0.00021071391097552132,0.9,electronIDNN
0.3,0.5,-0.1045,0.225,-2,0,0.0,1.0,1.0,1.0,1.0,-0.0028419696999020584,0.0014030693622280172,0.0014030693622280172,0.0006663257938148981,0.0006663257938148981,-8.688507748858106e-05,0.0005466883846414707,0.0005466883846414707,0.00039613792261475626,0.00039613792261475626,0.9,electronIDNN
0.3,0.5,-0.1045,0.225,0,2,0.6397233830680746,2.839961284872123,2.839961284872123,0.7737666202493001,0.7737666202493001,0.0004886479364760716,0.0013429578730530139,0.0013429578730530139,0.0009637679213198838,0.0009637679213198838,0.0007638425441517327,0.0005466419781603153,0.0005466419781603153,0.0007638425441517327,0.0007638425441517327,0.9,electronIDNN
0.3,0.5,0.225,0.5,-2,0,0.9290323087033969,1.701671660212465,1.701671660212465,0.48123854097214824,0.48123854097214824,0.0010290808178003755,0.001652650218230705,0.001652650218230705,0.0008518030730385467,0.0008518030730385467,0.0011076910976719541,0.0006232843619948818,0.0006232843619948818,0.001041836636032178,0.001041836636032178,0.9,electronIDNN
0.3,0.5,0.225,0.5,0,2,0.0,1.0,1.0,1.0,1.0,-0.001886000208070054,0.0017125968335315474,0.0017125968335315474,0.0006400493655130744,0.0006400493655130744,0.0008591134598284176,0.0005947340059246266,0.0005947340059246266,0.0005298845140195021,0.0005298845140195021,0.9,electronIDNN
0.3,0.5,0.5,0.766,-2,0,0.3729410619810763,3.4277099570503013,3.4277099570503013,0.7120310675151909,0.7120310675151909,0.0006270881327906548,0.00213062447419545,0.00213062447419545,0.0017509096240488214,0.0017509096240488214,0.0016814671183149963,0.0007616628456331896,0.0007616628456331896,0.0011013534160293484,0.0011013534160293484,0.9,electronIDNN
0.3,0.5,0.5,0.766,0,2,0.0,1.0,1.0,1.0,1.0,-0.004183186359075193,0.0023993148956564458,0.0023993148956564458,0.0031138007874932706,0.0031138007874932706,0.0026264718907785412,0.0007417032622196284,0.0007417032622196284,0.00227951069260587,0.00227951069260587,0.9,electronIDNN
