p_min,p_max,cosTheta_min,cosTheta_max,charge_min,charge_max,data_MC_ratio,data_MC_uncertainty_stat_up,data_MC_uncertainty_stat_dn,data_MC_uncertainty_sys_up,data_MC_uncertainty_sys_dn,data_efficiency,data_uncertainty_stat_up,data_uncertainty_stat_dn,data_uncertainty_sys_up,data_uncertainty_sys_dn,MC_efficiency,MC_uncertainty_stat_up,MC_uncertainty_stat_dn,MC_uncertainty_sys_up,MC_uncertainty_sys_dn,threshold,variable
0.0,0.2,-0.866,-0.423,-2,0,0.9701539015937481,0.0007083307115380959,0.0007083307115380959,0.0042301897469319005,0.0042301897469319005,0.9225443949247567,0.0005344678558306479,0.0005344678558306479,0.012427430809902051,0.012427430809902051,0.9509258205416897,0.00038754902523864147,0.00038754902523864147,0.0976875680306254,0.0976875680306254,0.1,pionIDNN
0.0,0.2,-0.866,-0.423,0,2,0.976923852792331,0.0006960890842504005,0.0006960890842504005,0.003449043870620172,0.003449043870620172,0.9263301840652487,0.0005160241512764181,0.0005160241512764181,0.011889327345648293,0.011889327345648293,0.9482112463704608,0.00039578134290283205,0.00039578134290283205,0.1036190278690412,0.1036190278690412,0.1,pionIDNN
0.0,0.2,-0.423,-0.1045,-2,0,0.9754622386295008,0.0005731701935515348,0.0005731701935515348,0.0006656001887863638,0.0006656001887863638,0.9010357715363388,0.00041136466348060834,0.00041136466348060834,0.004467501617464897,0.004467501617464897,0.9237013344589031,0.00032009873777885987,0.00032009873777885987,0.050285783058205635,0.050285783058205635,0.1,pionIDNN
0.0,0.2,-0.423,-0.1045,0,2,0.982411017453784,0.0005238910926419457,0.0005238910926419457,0.0005010779131979781,0.0005010779131979781,0.915917791754928,0.0003743469074749785,0.0003743469074749785,0.004150756213483153,0.004150756213483153,0.9323162866483385,0.00030556102263919454,0.00030556102263919454,0.04872683936092004,0.04872683936092004,0.1,pionIDNN
0.0,0.2,-0.1045,0.225,-2,0,0.9329549745963307,0.0008416920654998565,0.0008416920654998565,0.000824365213238254,0.000824365213238254,0.8065748902817155,0.0005533460304586226,0.0005533460304586226,0.00513476247569733,0.00513476247569733,0.8645378525696836,0.0004215797905356531,0.0004215797905356531,0.09888095286637666,0.09888095286637666,0.1,pionIDNN
0.0,0.2,-0.1045,0.225,0,2,0.9510481447322332,0.0007432553028671234,0.0007432553028671234,0.0011145118823459033,0.0011145118823459033,0.8403457251004567,0.000496568532764182,0.000496568532764182,0.00483479031480083,0.00483479031480083,0.8835995630242834,0.00039835941647300754,0.00039835941647300754,0.099514592456039,0.099514592456039,0.1,pionIDNN
0.0,0.2,0.225,0.5,-2,0,0.9684425217285049,0.0005951436293612079,0.0005951436293612079,0.0010046844685512868,0.0010046844685512868,0.9023773014315702,0.0004347259509060815,0.0004347259509060815,0.004789106145352218,0.004789106145352218,0.9317819913782601,0.0003255998889858577,0.0003255998889858577,0.050581514995614696,0.050581514995614696,0.1,pionIDNN
0.0,0.2,0.225,0.5,0,2,0.9803148191075474,0.0005097981110744966,0.0005097981110744966,0.0004942975020409968,0.0004942975020409968,0.9237282833957633,0.0003704270820739229,0.0003704270820739229,0.0040181767326519235,0.0040181767326519235,0.9422771801376022,0.0002966043407216038,0.0002966043407216038,0.047812132619943326,0.047812132619943326,0.1,pionIDNN
0.0,0.2,0.5,0.766,-2,0,0.9620019631019504,0.0007662722184823846,0.0007662722184823846,0.0012468842796107271,0.0012468842796107271,0.8899303280205129,0.0005465297826689872,0.0005465297826689872,0.007828104313179485,0.007828104313179485,0.925081613296251,0.0004239476300653131,0.0004239476300653131,0.07514828522748085,0.07514828522748085,0.1,pionIDNN
0.0,0.2,0.5,0.766,0,2,0.9798695886011699,0.0007123616068764107,0.0007123616068764107,0.0008527998637637424,0.0008527998637637424,0.9073392185536117,0.0005021283878771705,0.0005021283878771705,0.007177292943748804,0.007177292943748804,0.9259795682085611,0.00041535022351794367,0.00041535022351794367,0.073549156788562,0.073549156788562,0.1,pionIDNN
0.0,0.2,0.766,0.8829,-2,0,0.9002632765134854,0.002243617606417905,0.002243617606417905,0.00554333824372355,0.00554333824372355,0.7702134384080537,0.0014003508342868105,0.0014003508342868105,0.019758449748542684,0.019758449748542684,0.8555424379753831,0.0011247082834441968,0.0011247082834441968,0.15486758975673143,0.15486758975673143,0.1,pionIDNN
0.0,0.2,0.766,0.8829,0,2,0.9574992063855785,0.0020437853840422353,0.0020437853840422353,0.0033948268751243793,0.0033948268751243793,0.8203650943771921,0.0012892858722783245,0.0012892858722783245,0.01842106637057772,0.01842106637057772,0.8567788765840884,0.0011194437494173313,0.0011194437494173313,0.16248976655161318,0.16248976655161318,0.1,pionIDNN
