p_min,p_max,cosTheta_min,cosTheta_max,charge_min,charge_max,data_MC_ratio,data_MC_uncertainty_stat_up,data_MC_uncertainty_stat_dn,data_MC_uncertainty_sys_up,data_MC_uncertainty_sys_dn,data_efficiency,data_uncertainty_stat_up,data_uncertainty_stat_dn,data_uncertainty_sys_up,data_uncertainty_sys_dn,MC_efficiency,MC_uncertainty_stat_up,MC_uncertainty_stat_dn,MC_uncertainty_sys_up,MC_uncertainty_sys_dn,threshold,variable
0.2,0.4,-0.866,-0.423,-2,0,0.970559224583391,0.014204456410097323,0.014204456410097323,0.03473182514516093,0.03473182514516093,0.9696686548574495,0.012804044969771921,0.012804044969771921,0.05492412052586282,0.05492412052586282,0.9990824158862395,0.005230295001553896,0.005230295001553896,0.0020921396090362032,0.0020921396090362032,0.9,kaonIDNN
0.2,0.4,-0.866,-0.423,0,2,0.9897318452017608,0.014065769251368966,0.014065769251368966,0.02971675904251503,0.02971675904251503,0.9886071824099161,0.01289169612175896,0.01289169612175896,0.05064549131288276,0.05064549131288276,0.9988636691874702,0.005266337234674065,0.005266337234674065,0.0037022509277732096,0.0037022509277732096,0.9,kaonIDNN
0.2,0.4,-0.423,-0.1045,-2,0,1.0045524613862153,0.015026109501789103,0.015026109501789103,0.0353157118924563,0.0353157118924563,0.9982027769461062,0.013819016383074976,0.013819016383074976,0.05853073056059832,0.05853073056059832,0.9936790912528878,0.005805202510549431,0.005805202510549431,0.004714052828526216,0.004714052828526216,0.9,kaonIDNN
0.2,0.4,-0.423,-0.1045,0,2,0.9827133696568874,0.01491896282150999,0.01491896282150999,0.0361504090465512,0.0361504090465512,0.9943355496637271,0.013660985939667417,0.013660985939667417,0.060711459909881804,0.060711459909881804,1.0118266224574695,0.0058843252075188425,0.0058843252075188425,0.013358291977246028,0.013358291977246028,0.9,kaonIDNN
0.2,0.4,-0.1045,0.225,-2,0,1.0031178639991196,0.014858740707746638,0.014858740707746638,0.03843414435545578,0.03843414435545578,1.013030401989072,0.013831300438656706,0.013831300438656706,0.06460017157847087,0.06460017157847087,1.0098817281056427,0.005920274545327091,0.005920274545327091,0.011742481710852792,0.011742481710852792,0.9,kaonIDNN
0.2,0.4,-0.1045,0.225,0,2,0.9976326848425188,0.014778794147943163,0.014778794147943163,0.03712184224801829,0.03712184224801829,1.0010634727111885,0.013599623452451172,0.013599623452451172,0.06282833526002451,0.06282833526002451,1.0034389288971735,0.005838579043505647,0.005838579043505647,0.00520232688843314,0.00520232688843314,0.9,kaonIDNN
0.2,0.4,0.225,0.5,-2,0,1.0332039747233959,0.018118856200041503,0.018118856200041503,0.05015328198033864,0.05015328198033864,1.0401857442183955,0.0175988635803069,0.0175988635803069,0.07948331860751046,0.07948331860751046,1.006757397054022,0.006527768579497192,0.006527768579497192,0.008910427858924264,0.008910427858924264,0.9,kaonIDNN
0.2,0.4,0.225,0.5,0,2,1.00867226919964,0.017748311818871296,0.017748311818871296,0.050824599092809675,0.050824599092809675,1.0190973001154675,0.016756090814975182,0.016756090814975182,0.08143406882690352,0.08143406882690352,1.0103353995486557,0.006751898999348313,0.006751898999348313,0.011673639762774135,0.011673639762774135,0.9,kaonIDNN
0.2,0.4,0.5,0.766,-2,0,1.0125223553600469,0.019728852817401544,0.019728852817401544,0.066933628077392,0.066933628077392,1.0315970689264167,0.01899056895625104,0.01899056895625104,0.1049873401999879,0.1049873401999879,1.0188388073264683,0.007228729513858144,0.007228729513858144,0.021232887419329494,0.021232887419329494,0.9,kaonIDNN
0.2,0.4,0.5,0.766,0,2,1.012620859002764,0.020243625428347865,0.020243625428347865,0.07062068110514508,0.07062068110514508,1.0206502446980765,0.01938147569364746,0.01938147569364746,0.10690994175355084,0.10690994175355084,1.0079293109794516,0.0070705571667547,0.0070705571667547,0.010586725905265437,0.010586725905265437,0.9,kaonIDNN
0.2,0.4,0.766,0.8829,-2,0,0.9535913199310774,0.028641254760812314,0.028641254760812314,0.06209686833514705,0.06209686833514705,0.9635544935259754,0.025532137927960906,0.025532137927960906,0.10169642565678305,0.10169642565678305,1.0104480539898562,0.01098485622733776,0.01098485622733776,0.01379202723807016,0.01379202723807016,0.9,kaonIDNN
0.2,0.4,0.766,0.8829,0,2,0.9719220040100215,0.032673129275993175,0.032673129275993175,0.0856615414362577,0.0856615414362577,0.9727491621430103,0.02999349907722203,0.02999349907722203,0.12496644368813792,0.12496644368813792,1.0008510540244753,0.010817231344588478,0.010817231344588478,0.0041068679779636685,0.0041068679779636685,0.9,kaonIDNN
0.2,0.4,0.8829,0.9563,-2,0,0.9281520668045666,0.05212617940798003,0.05212617940798003,0.0699485527997229,0.0699485527997229,0.9380486516310903,0.04573367480304924,0.04573367480304924,0.12011957003890905,0.12011957003890905,1.0106626760640587,0.018640652611269952,0.018640652611269952,0.021051515482283678,0.021051515482283678,0.9,kaonIDNN
0.2,0.4,0.8829,0.9563,0,2,0.9076563644533381,0.05568408375793881,0.05568408375793881,0.10485806348767834,0.10485806348767834,0.8846002089621406,0.046847995192137365,0.046847995192137365,0.14347115746537842,0.14347115746537842,0.9745981448550921,0.01676782712428744,0.01676782712428744,0.010198183314729992,0.010198183314729992,0.9,kaonIDNN
0.4,0.6,-0.866,-0.423,-2,0,0.9606002753942035,0.007241698314175638,0.007241698314175638,0.009864022686759455,0.009864022686759455,0.9299525584315145,0.006283358096164541,0.006283358096164541,0.015885606335495406,0.015885606335495406,0.9680952444552319,0.0025226192561227686,0.0025226192561227686,0.0025316307959455386,0.0025316307959455386,0.9,kaonIDNN
0.4,0.6,-0.866,-0.423,0,2,0.9679470113926746,0.007192138446221177,0.007192138446221177,0.007642491047596844,0.007642491047596844,0.9351730999309994,0.006243597116267502,0.006243597116267502,0.01383721161764584,0.01383721161764584,0.9661407999860236,0.002583850025044845,0.002583850025044845,0.003683626796813555,0.003683626796813555,0.9,kaonIDNN
0.4,0.6,-0.423,-0.1045,-2,0,1.00312455558272,0.006396075673340256,0.006396075673340256,0.010824458931507741,0.010824458931507741,0.9993937324300779,0.005788069343388444,0.005788069343388444,0.018540765252879288,0.018540765252879288,0.9962807977016624,0.0027041964882384443,0.0027041964882384443,0.002035833357861616,0.002035833357861616,0.9,kaonIDNN
0.4,0.6,-0.423,-0.1045,0,2,0.9879659281951305,0.006740252629523484,0.006740252629523484,0.006782164001122859,0.006782164001122859,0.9840759266652331,0.0060859674786724795,0.0060859674786724795,0.01416255379576814,0.01416255379576814,0.9960626157047705,0.002669669841680051,0.002669669841680051,0.0016844534210550544,0.0016844534210550544,0.9,kaonIDNN
0.4,0.6,-0.1045,0.225,-2,0,0.9898295907626479,0.006645757189781242,0.006645757189781242,0.006741293148857408,0.006741293148857408,0.9792534968178754,0.00594761326440132,0.00594761326440132,0.014958101592356221,0.014958101592356221,0.9893152376495193,0.002668811150813936,0.002668811150813936,0.0029448242699853244,0.0029448242699853244,0.9,kaonIDNN
