p_min,p_max,cosTheta_min,cosTheta_max,charge_min,charge_max,data_MC_ratio,data_MC_uncertainty_stat_up,data_MC_uncertainty_stat_dn,data_MC_uncertainty_sys_up,data_MC_uncertainty_sys_dn,data_efficiency,data_uncertainty_stat_up,data_uncertainty_stat_dn,data_uncertainty_sys_up,data_uncertainty_sys_dn,MC_efficiency,MC_uncertainty_stat_up,MC_uncertainty_stat_dn,MC_uncertainty_sys_up,MC_uncertainty_sys_dn,threshold,variable
0.3,0.5,-0.866,-0.682,-2,0,0.8874613838342833,0.005815140212330639,0.005815140212330639,0.0002449027774921973,0.0002449027774921973,0.7385318304914186,0.0032218677525349426,0.0032218677525349426,0.0,0.0,0.8321847507331378,0.00319976735064709,0.00319976735064709,0.0,0.0,0.9,electronIDNN
0.3,0.5,-0.866,-0.682,0,2,0.801598634098497,0.007085568448026072,0.007085568448026072,0.0002649595025757131,0.0002649595025757131,0.6464095257535166,0.003661484685956705,0.003661484685956705,0.0,0.0,0.806400483055325,0.0034327009819761487,0.0034327009819761487,0.0,0.0,0.9,electronIDNN
0.3,0.5,-0.682,-0.4226,-2,0,0.9688099209474675,0.000470606729988893,0.000470606729988893,0.0010083188771256122,0.0010083188771256122,0.8932102065216474,0.0003638698325569188,0.0003638698325569188,0.0,0.0,0.9219664117891301,0.00021723577523056792,0.00021723577523056792,0.0,0.0,0.9,electronIDNN
0.3,0.5,-0.682,-0.4226,0,2,0.9331690680522151,0.0005501014771536407,0.0005501014771536407,0.0009882106340404289,0.0009882106340404289,0.8525441055860404,0.00041903441388584594,0.00041903441388584594,0.0,0.0,0.9136009055310186,0.00022569645296588307,0.00022569645296588307,0.0,0.0,0.9,electronIDNN
0.3,0.5,-0.4226,-0.1045,-2,0,0.9888010558385407,0.00019145716384543778,0.00019145716384543778,0.0017165920518058817,0.0017165920518058817,0.9745829992527655,0.00017015239163499255,0.00017015239163499255,0.0,0.0,0.9856209128198009,7.744620612261297e-05,7.744620612261297e-05,0.0,0.0,0.9,electronIDNN
0.3,0.5,-0.4226,-0.1045,0,2,0.9836744139271938,0.00021281751763717238,0.00021281751763717238,0.00173472957441031,0.00173472957441031,0.9666248876726174,0.00018880706230635762,0.00018880706230635762,0.0,0.0,0.9826675106994922,8.302821382137001e-05,8.302821382137001e-05,0.0,0.0,0.9,electronIDNN
0.3,0.5,-0.1045,0.225,-2,0,0.9866375721359268,0.00019818456507967764,0.00019818456507967764,0.0017990320388506422,0.0017990320388506422,0.9717472864082327,0.00017589069822651846,0.00017589069822651846,0.0,0.0,0.9849080491679849,7.949414916439288e-05,7.949414916439288e-05,0.0,0.0,0.9,electronIDNN
0.3,0.5,-0.1045,0.225,0,2,0.9881617566917104,0.00020333557102850138,0.00020333557102850138,0.0018081368553646622,0.0018081368553646622,0.9705326652380867,0.00017889966898507808,0.00017889966898507808,0.0,0.0,0.9821597108628809,8.43015793969895e-05,8.43015793969895e-05,0.0,0.0,0.9,electronIDNN
0.3,0.5,0.225,0.5,-2,0,0.9861709376073179,0.00019907353688824707,0.00019907353688824707,0.0015749066564284028,0.0015749066564284028,0.9718519880350276,0.00017745995263220496,0.00017745995263220496,0.0,0.0,0.9854802559817556,7.814302852893467e-05,7.814302852893467e-05,0.0,0.0,0.9,electronIDNN
0.3,0.5,0.225,0.5,0,2,0.9820439685222144,0.00022090536511563892,0.00022090536511563892,0.001603267620955134,0.001603267620955134,0.964217324007929,0.00019608670501882166,0.00019608670501882166,0.0,0.0,0.9818474069535694,8.470348713218219e-05,8.470348713218219e-05,0.0,0.0,0.9,electronIDNN
