p_min,p_max,cosTheta_min,cosTheta_max,charge_min,charge_max,data_MC_ratio,data_MC_uncertainty_stat_up,data_MC_uncertainty_stat_dn,data_MC_uncertainty_sys_up,data_MC_uncertainty_sys_dn,data_efficiency,data_uncertainty_stat_up,data_uncertainty_stat_dn,data_uncertainty_sys_up,data_uncertainty_sys_dn,MC_efficiency,MC_uncertainty_stat_up,MC_uncertainty_stat_dn,MC_uncertainty_sys_up,MC_uncertainty_sys_dn,threshold,variable
0.3,0.7,-0.866,-0.423,-2,0,1.604725068760654,0.006303393991195358,0.006303393991195358,0.0025456506153195752,0.0025456506153195752,0.007848719005175524,3.1919752220118324e-05,3.1919752220118324e-05,0.0,0.0,0.004891005417667695,2.3554805181701378e-05,2.3554805181701378e-05,0.0,0.0,0.9,kaonIDNN
0.3,0.7,-0.866,-0.423,0,2,1.5021482235438273,0.006457159226417918,0.006457159226417918,0.003378410593770848,0.003378410593770848,0.0071565529155198405,3.0418570437349357e-05,3.0418570437349357e-05,0.0,0.0,0.0047642122151143615,2.315847243076284e-05,2.315847243076284e-05,0.0,0.0,0.9,kaonIDNN
0.3,0.7,-0.423,0.0,-2,0,2.5614016011054046,0.012505839331758563,0.012505839331758563,0.023474821677459446,0.023474821677459446,0.0017975969791157106,1.2975975059098377e-05,1.2975975059098377e-05,0.0,0.0,0.0007018020830235819,7.1669458269758835e-06,7.1669458269758835e-06,0.0,0.0,0.9,kaonIDNN
0.3,0.7,-0.423,0.0,0,2,2.328187716761149,0.014626567819846448,0.014626567819846448,0.03408709083324843,0.03408709083324843,0.001231069005569795,1.0959626669602742e-05,1.0959626669602742e-05,0.0,0.0,0.0005287670735083136,6.136466069309127e-06,6.136466069309127e-06,0.0,0.0,0.9,kaonIDNN
0.3,0.7,0.0,0.33,-2,0,1.6504010750116187,0.012985149415147052,0.012985149415147052,0.015396157858389116,0.015396157858389116,0.0016069755598562602,1.3740724311987292e-05,1.3740724311987292e-05,0.0,0.0,0.000973687901799838,9.515281394953118e-06,9.515281394953118e-06,0.0,0.0,0.9,kaonIDNN
0.3,0.7,0.0,0.33,0,2,1.526674298663577,0.015007091771928589,0.015007091771928589,0.023273824242979413,0.023273824242979413,0.0011623921070034297,1.2024757555329536e-05,1.2024757555329536e-05,0.0,0.0,0.0007613884035520651,8.277701089391058e-06,8.277701089391058e-06,0.0,0.0,0.9,kaonIDNN
0.3,0.7,0.33,0.66,-2,0,2.2909174144311777,0.009378346312300789,0.009378346312300789,0.02217800633646869,0.02217800633646869,0.0025839402732678106,1.4305865471402416e-05,1.4305865471402416e-05,0.0,0.0,0.0011279063387404512,8.537964972748913e-06,8.537964972748913e-06,0.0,0.0,0.9,kaonIDNN
0.3,0.7,0.33,0.66,0,2,1.9920424566499977,0.010791890778735966,0.010791890778735966,0.03410265315179512,0.03410265315179512,0.0017916605648772973,1.2443849652795407e-05,1.2443849652795407e-05,0.0,0.0,0.000899408824794989,7.429026240016879e-06,7.429026240016879e-06,0.0,0.0,0.9,kaonIDNN
0.3,0.7,0.66,0.956,-2,0,3.107238195468201,0.006266472993034659,0.006266472993034659,0.015325153445696661,0.015325153445696661,0.009825073380018997,3.126548671782373e-05,3.126548671782373e-05,0.0,0.0,0.003161995560671379,1.706956303500076e-05,1.706956303500076e-05,0.0,0.0,0.9,kaonIDNN
0.3,0.7,0.66,0.956,0,2,2.4441329485047603,0.006699466253272809,0.006699466253272809,0.023431944435437044,0.023431944435437044,0.007356155358506085,2.787790196187987e-05,2.787790196187987e-05,0.0,0.0,0.0030097198120938294,1.6627369594030794e-05,1.6627369594030794e-05,0.0,0.0,0.9,kaonIDNN
0.7,1.1,-0.866,-0.423,-2,0,1.1973711550631891,0.010178156222398989,0.010178156222398989,0.005103675489761781,0.005103675489761781,0.006350052117557241,4.5366439909738525e-05,4.5366439909738525e-05,0.0,0.0,0.005303328120696317,3.8446157381842175e-05,3.8446157381842175e-05,0.0,0.0,0.9,kaonIDNN
0.7,1.1,-0.866,-0.423,0,2,1.1865390929847257,0.010180990909015112,0.010180990909015112,0.006069064406053238,0.006069064406053238,0.006235125374050299,4.4001198316898325e-05,4.4001198316898325e-05,0.0,0.0,0.005254884066538348,3.856222522645402e-05,3.856222522645402e-05,0.0,0.0,0.9,kaonIDNN
0.7,1.1,-0.423,0.0,-2,0,1.564820140294995,0.02706694456338401,0.02706694456338401,0.060820438013441246,0.060820438013441246,0.001143402527653401,2.2064784282689246e-05,2.2064784282689246e-05,0.0,0.0,0.000730692619688452,1.3868285271890518e-05,1.3868285271890518e-05,0.0,0.0,0.9,kaonIDNN
0.7,1.1,-0.423,0.0,0,2,1.311445954340915,0.03601483844997978,0.03601483844997978,0.10215541914986488,0.10215541914986488,0.0006711399563590831,1.8753576741477345e-05,1.8753576741477345e-05,0.0,0.0,0.0005117557106624144,1.1627835157982173e-05,1.1627835157982173e-05,0.0,0.0,0.9,kaonIDNN
0.7,1.1,0.0,0.33,-2,0,1.2873243841980606,0.026116199959906113,0.026116199959906113,0.033712995300073496,0.033712995300073496,0.0013495665858908057,2.564741595287894e-05,2.564741595287894e-05,0.0,0.0,0.0010483500526027236,1.8779714917802476e-05,1.8779714917802476e-05,0.0,0.0,0.9,kaonIDNN
0.7,1.1,0.0,0.33,0,2,1.0899127916080171,0.03277053068067358,0.03277053068067358,0.05182665487902907,0.05182665487902907,0.0008730008585150982,2.228448111677116e-05,2.228448111677116e-05,0.0,0.0,0.0008009823035722931,1.6460444175094544e-05,1.6460444175094544e-05,0.0,0.0,0.9,kaonIDNN
0.7,1.1,0.33,0.66,-2,0,1.6111880273474288,0.01876252767780022,0.01876252767780022,0.05951431801389808,0.05951431801389808,0.001631632981932123,2.129880400152776e-05,2.129880400152776e-05,0.0,0.0,0.0010126893660067431,1.3648184686629061e-05,1.3648184686629061e-05,0.0,0.0,0.9,kaonIDNN
0.7,1.1,0.33,0.66,0,2,1.1464304701756132,0.027428828049192236,0.027428828049192236,0.11197764766526208,0.11197764766526208,0.0008353018106156387,1.8709794819280833e-05,1.8709794819280833e-05,0.0,0.0,0.0007286109645076731,1.1534912675924667e-05,1.1534912675924667e-05,0.0,0.0,0.9,kaonIDNN
0.7,1.1,0.66,0.956,-2,0,1.3677137863988373,0.008175046196900399,0.008175046196900399,0.024975081284789896,0.024975081284789896,0.002861640563750592,1.5990626771931974e-05,1.5990626771931974e-05,0.0,0.0,0.002092280265219256,1.2484883409798565e-05,1.2484883409798565e-05,0.0,0.0,0.9,kaonIDNN
0.7,1.1,0.66,0.956,0,2,1.0912043459233296,0.009090647095944902,0.009090647095944902,0.03352321061570214,0.03352321061570214,0.0024891337668317046,1.64201159605391e-05,1.64201159605391e-05,0.0,0.0,0.002281088575325924,1.4267869576767959e-05,1.4267869576767959e-05,0.0,0.0,0.9,kaonIDNN
1.1,1.5,-0.866,-0.423,-2,0,0.8329060415421756,0.14013905546846075,0.14013905546846075,0.045912767262715835,0.045912767262715835,0.00015318580588307763,1.756410216566019e-05,1.756410216566019e-05,0.0,0.0,0.00018391727066770328,1.4819113085071392e-05,1.4819113085071392e-05,0.0,0.0,0.9,kaonIDNN
1.1,1.5,-0.866,-0.423,0,2,0.6846546039595053,0.16810646684219602,0.16810646684219602,0.05862157732469893,0.05862157732469893,9.697762047559167e-05,1.3641276347673923e-05,1.3641276347673923e-05,0.0,0.0,0.00014164458971684286,1.303851788972681e-05,1.303851788972681e-05,0.0,0.0,0.9,kaonIDNN
1.1,1.5,-0.423,0.0,-2,0,0.6483715496184274,0.16833066557879625,0.16833066557879625,0.13284043677207277,0.13284043677207277,0.00016926210697756978,2.6184293581504185e-05,2.6184293581504185e-05,0.0,0.0,0.00026105727044498187,1.7324717791073404e-05,1.7324717791073404e-05,0.0,0.0,0.9,kaonIDNN
1.1,1.5,-0.423,0.0,0,2,0.4313636323948547,0.21249032253379152,0.21249032253379152,0.12769261255139688,0.12769261255139688,0.00010709324779665425,2.155266687628045e-05,2.155266687628045e-05,0.0,0.0,0.00024826675165472677,1.6929550017145137e-05,1.6929550017145137e-05,0.0,0.0,0.9,kaonIDNN
1.1,1.5,0.0,0.33,-2,0,0.9570245097070536,0.10866398140522233,0.10866398140522233,0.09048082648549434,0.09048082648549434,0.0003821341464065663,3.457441797551025e-05,3.457441797551025e-05,0.0,0.0,0.00039929400190966694,2.4029875596181172e-05,2.4029875596181172e-05,0.0,0.0,0.9,kaonIDNN
1.1,1.5,0.0,0.33,0,2,1.3037343477698193,0.10724634395701166,0.10724634395701166,0.10955016752089408,0.10955016752089408,0.0004106659000940744,3.399381239086884e-05,3.399381239086884e-05,0.0,0.0,0.0003149920079934716,2.147889300379474e-05,2.147889300379474e-05,0.0,0.0,0.9,kaonIDNN
1.1,1.5,0.33,0.66,-2,0,0.6613841426525604,0.09249230153659813,0.09249230153659813,0.08064343585291797,0.08064343585291797,0.00026624816112768917,2.1793814978801793e-05,2.1793814978801793e-05,0.0,0.0,0.00040256205729376725,1.7336084831216973e-05,1.7336084831216973e-05,0.0,0.0,0.9,kaonIDNN
1.1,1.5,0.33,0.66,0,2,0.6049604001602187,0.12024325762813128,0.12024325762813128,0.11422901377443744,0.11422901377443744,0.0001997799245338573,2.2054169317557434e-05,2.2054169317557434e-05,0.0,0.0,0.00033023636667945083,1.5740801325429777e-05,1.5740801325429777e-05,0.0,0.0,0.9,kaonIDNN
1.1,1.5,0.66,0.956,-2,0,0.8257882101348529,0.038892028443251195,0.038892028443251195,0.05924570115795606,0.05924570115795606,0.00033789884858156043,1.0722526406366828e-05,1.0722526406366828e-05,0.0,0.0,0.000409183425525512,9.200805030196339e-06,9.200805030196339e-06,0.0,0.0,0.9,kaonIDNN
1.1,1.5,0.66,0.956,0,2,0.7401484941102345,0.04557275964008859,0.04557275964008859,0.07352154436353828,0.07352154436353828,0.00030148391821616235,1.1566127529094194e-05,1.1566127529094194e-05,0.0,0.0,0.0004073289625193247,1.0019632693815969e-05,1.0019632693815969e-05,0.0,0.0,0.9,kaonIDNN
1.5,3.5,-0.866,-0.423,-2,0,0.7769425403105326,1.0648629732607329,1.0648629732607329,0.4669856396202641,0.4669856396202641,1.9696912887727443e-05,1.9920434238851036e-05,1.9920434238851036e-05,0.0,0.0,2.535182702166736e-05,8.450501887354639e-06,8.450501887354639e-06,0.0,0.0,0.9,kaonIDNN
1.5,3.5,-0.866,-0.423,0,2,0.0,1.0,1.0,1.0,1.0,-6.754659955677307e-06,7.70637529236568e-06,7.70637529236568e-06,0.0,0.0,1.123065519642416e-05,5.615296066219513e-06,5.615296066219513e-06,0.0,0.0,0.9,kaonIDNN
