p_min,p_max,cosTheta_min,cosTheta_max,charge_min,charge_max,data_MC_ratio,data_MC_uncertainty_stat_up,data_MC_uncertainty_stat_dn,data_MC_uncertainty_sys_up,data_MC_uncertainty_sys_dn,data_efficiency,data_uncertainty_stat_up,data_uncertainty_stat_dn,data_uncertainty_sys_up,data_uncertainty_sys_dn,MC_efficiency,MC_uncertainty_stat_up,MC_uncertainty_stat_dn,MC_uncertainty_sys_up,MC_uncertainty_sys_dn,threshold,variable
0.3,0.5,-0.866,-0.682,-2,0,0.8569392963790011,0.003903792127945277,0.003903792127945277,8.494308609691104e-05,8.494308609691104e-05,0.7119904817912605,0.0019051513360918307,0.0019051513360918307,0.0,0.0,0.8308528793110291,0.002361674015884602,0.002361674015884602,0.0,0.0,0.9,electronIDNN
0.3,0.5,-0.866,-0.682,0,2,0.8356336863875117,0.004405509149057746,0.004405509149057746,9.831802911523155e-05,9.831802911523155e-05,0.6683664474393263,0.0019926792056280886,0.0019926792056280886,0.0,0.0,0.7998318621269441,0.0025941769958043926,0.0025941769958043926,0.0,0.0,0.9,electronIDNN
0.3,0.5,-0.682,-0.4226,-2,0,0.9634302474453458,0.00027008599074452975,0.00027008599074452975,0.0004209545397847149,0.0004209545397847149,0.8844606779005573,0.00019017182040172173,0.00019017182040172173,0.0,0.0,0.918032914417846,0.00015005059550769016,0.00015005059550769016,0.0,0.0,0.9,electronIDNN
0.3,0.5,-0.682,-0.4226,0,2,0.9524596916273017,0.0002862965950866642,0.0002862965950866642,0.00042102658973764903,0.00042102658973764903,0.8676986550120888,0.00019996041873091144,0.00019996041873091144,0.0,0.0,0.9110082690529439,0.0001547613194148132,0.0001547613194148132,0.0,0.0,0.9,electronIDNN
0.3,0.5,-0.4226,-0.1045,-2,0,0.9897464584636623,0.00010285955361114057,0.00010285955361114057,0.0007404199184867725,0.0007404199184867725,0.9738185647106944,8.449069803307501e-05,8.449069803307501e-05,0.0,0.0,0.9839070969976573,5.4359404771329667e-05,5.4359404771329667e-05,0.0,0.0,0.9,electronIDNN
0.3,0.5,-0.4226,-0.1045,0,2,0.988180882453092,0.00011061583439574617,0.00011061583439574617,0.0007392618413578618,0.0007392618413578618,0.968593094895159,8.987381383020838e-05,8.987381383020838e-05,0.0,0.0,0.9801779331033933,5.902470297444458e-05,5.902470297444458e-05,0.0,0.0,0.9,electronIDNN
0.3,0.5,-0.1045,0.225,-2,0,0.9889497946106437,0.00010841857020268482,0.00010841857020268482,0.0007842574349905596,0.0007842574349905596,0.9708941771174571,8.837591664784519e-05,8.837591664784519e-05,0.0,0.0,0.9817426348722836,5.782276043196138e-05,5.782276043196138e-05,0.0,0.0,0.9,electronIDNN
0.3,0.5,-0.1045,0.225,0,2,0.9930275826527114,0.00011089159486078839,0.00011089159486078839,0.0007879306218903191,0.0007879306218903191,0.9708951037939032,8.798804462064833e-05,8.798804462064833e-05,0.0,0.0,0.9777121207452416,6.248130499281234e-05,6.248130499281234e-05,0.0,0.0,0.9,electronIDNN
0.3,0.5,0.225,0.5,-2,0,0.9865328842322213,0.00010720206734226486,0.00010720206734226486,0.0006492556548625718,0.0006492556548625718,0.9698020859217463,8.784700146180113e-05,8.784700146180113e-05,0.0,0.0,0.98304081031876,5.6361012938617494e-05,5.6361012938617494e-05,0.0,0.0,0.9,electronIDNN
0.3,0.5,0.225,0.5,0,2,0.9860374458844415,0.00011513427921217648,0.00011513427921217648,0.0006678791122813053,0.0006678791122813053,0.965211519482084,9.345902662296952e-05,9.345902662296952e-05,0.0,0.0,0.9788791729063824,6.0976675997959826e-05,6.0976675997959826e-05,0.0,0.0,0.9,electronIDNN
