p_min,p_max,cosTheta_min,cosTheta_max,charge_min,charge_max,data_MC_ratio,data_MC_uncertainty_stat_up,data_MC_uncertainty_stat_dn,data_MC_uncertainty_sys_up,data_MC_uncertainty_sys_dn,data_efficiency,data_uncertainty_stat_up,data_uncertainty_stat_dn,data_uncertainty_sys_up,data_uncertainty_sys_dn,MC_efficiency,MC_uncertainty_stat_up,MC_uncertainty_stat_dn,MC_uncertainty_sys_up,MC_uncertainty_sys_dn,threshold,variable
1.0,1.5,-0.4226,0.225,-2,0,3.5961269757824175,0.056000000256522346,0.056000000256522346,0.20483957867415503,0.20483957867415503,0.003041762765367969,6.816059906112252e-05,6.816059906112252e-05,0.0001292610054804532,0.0001292610054804532,0.000845844094452801,4.3409771168044824e-05,4.3409771168044824e-05,0.00015918658875487218,0.00015918658875487218,0.9,electronIDNN
1.0,1.5,-0.4226,0.225,0,2,4.644961116576689,0.04642444447991897,0.04642444447991897,0.22834515612506223,0.22834515612506223,0.005019194721892251,8.391566220259347e-05,8.391566220259347e-05,0.00016113741918922543,0.00016113741918922543,0.0010805676508205886,4.6798757205282025e-05,4.6798757205282025e-05,0.00020726804206873707,0.00020726804206873707,0.9,electronIDNN
1.0,1.5,0.225,0.766,-2,0,2.335813206607813,0.054654379886124906,0.054654379886124906,0.001336096169236356,0.001336096169236356,0.0018788112797175494,5.1467121690736325e-05,5.1467121690736325e-05,9.23238741151976e-05,9.23238741151976e-05,0.0008043499687400325,3.804073809129768e-05,3.804073809129768e-05,0.00018207570622445594,0.00018207570622445594,0.9,electronIDNN
1.0,1.5,0.225,0.766,0,2,3.9922043696442477,0.05171498073934344,0.05171498073934344,0.2298244290352609,0.2298244290352609,0.0033572924260662058,5.972682386384726e-05,5.972682386384726e-05,0.00012762824361690168,0.00012762824361690168,0.0008409620638648266,4.08360377103874e-05,4.08360377103874e-05,0.0001212213383955525,0.0001212213383955525,0.9,electronIDNN
1.0,1.5,0.766,0.9563,-2,0,7.126449285518941,0.10145698997784483,0.10145698997784483,2.6767014169228576,2.6767014169228576,0.005333405647991499,0.00016700902014705186,0.00016700902014705186,0.0010054414552901547,0.0010054414552901547,0.0007483959310324519,7.222299470033629e-05,7.222299470033629e-05,1.5786700932069603e-05,1.5786700932069603e-05,0.9,electronIDNN
1.0,1.5,0.766,0.9563,0,2,7.196737152078525,0.10322150957364147,0.10322150957364147,2.3441890703898105,2.3441890703898105,0.005434322216861115,0.00015102712427591812,0.00015102712427591812,0.0005093940753621573,0.0005093940753621573,0.0007551091698953605,7.506530031754393e-05,7.506530031754393e-05,0.00010644355996740827,0.00010644355996740827,0.9,electronIDNN
1.5,3.0,-0.866,-0.4226,-2,0,2.1087202288850726,0.11576292828556094,0.11576292828556094,1.9728529635797534,1.9728529635797534,0.0018116250467052652,0.00014928905637278758,0.00014928905637278758,0.00019434154546032665,0.00019434154546032665,0.000859111143284812,6.984885849967662e-05,6.984885849967662e-05,0.00035785513072612277,0.00035785513072612277,0.9,electronIDNN
1.5,3.0,-0.866,-0.4226,0,2,2.501992143763814,0.09709462116495834,0.09709462116495834,2.218340822059314,2.218340822059314,0.0028567132699292676,0.00020440720420021336,0.00020440720420021336,0.000396286474825818,0.000396286474825818,0.0011417754756143385,7.493643540831052e-05,7.493643540831052e-05,0.00030196263390477667,0.00030196263390477667,0.9,electronIDNN
1.5,3.0,-0.4226,0.225,-2,0,3.338231632862911,0.08293023298765179,0.08293023298765179,4.699046044545344,4.699046044545344,0.0021188467016564163,8.804242954062637e-05,8.804242954062637e-05,0.00011168484692809962,0.00011168484692809962,0.0006347212939921924,4.5553582771833445e-05,4.5553582771833445e-05,0.0002388473462326149,0.0002388473462326149,0.9,electronIDNN
1.5,3.0,-0.4226,0.225,0,2,4.525191629177568,0.07136303753143683,0.07136303753143683,4.087976024993402,4.087976024993402,0.003329243750927226,0.00010543840375477953,0.00010543840375477953,0.00014610117473568777,0.00014610117473568777,0.0007357133186274147,4.704925709957442e-05,4.704925709957442e-05,0.00020007359007289554,0.00020007359007289554,0.9,electronIDNN
1.5,3.0,0.225,0.766,-2,0,3.095920857666004,0.07989826555445835,0.07989826555445835,4.578075101372134,4.578075101372134,0.0014744946072458923,5.836904800546626e-05,5.836904800546626e-05,4.175723235422366e-05,4.175723235422366e-05,0.00047627012286015114,3.3054303932379934e-05,3.3054303932379934e-05,0.0001547485420354267,0.0001547485420354267,0.9,electronIDNN
1.5,3.0,0.225,0.766,0,2,4.4075544183854305,0.0649114245723335,0.0649114245723335,3.5023618979709523,3.5023618979709523,0.002596449123235811,6.76722179277256e-05,6.76722179277256e-05,5.279582150696143e-05,5.279582150696143e-05,0.0005890906558986829,3.50209004840331e-05,3.50209004840331e-05,0.00011441005699448152,0.00011441005699448152,0.9,electronIDNN
1.5,3.0,0.766,0.9563,-2,0,7.467812680010577,0.08444840255150482,0.08444840255150482,0.6919891509184684,0.6919891509184684,0.00543171492511183,0.00016343735094286553,0.00016343735094286553,0.0009748610010376193,0.0009748610010376193,0.0007273501837627958,5.739229569310917e-05,5.739229569310917e-05,6.533943464876791e-05,6.533943464876791e-05,0.9,electronIDNN
1.5,3.0,0.766,0.9563,0,2,7.415560155958817,0.07101074222372751,0.07101074222372751,0.2753003316487028,0.2753003316487028,0.006379352072511686,0.00014244467116510473,0.00014244467116510473,0.00043746655208942194,0.00043746655208942194,0.0008602657032436748,5.7989441226398615e-05,5.7989441226398615e-05,3.7659289891002045e-05,3.7659289891002045e-05,0.9,electronIDNN
