p_min,p_max,cosTheta_min,cosTheta_max,charge_min,charge_max,data_MC_ratio,data_MC_uncertainty_stat_up,data_MC_uncertainty_stat_dn,data_MC_uncertainty_sys_up,data_MC_uncertainty_sys_dn,data_efficiency,data_uncertainty_stat_up,data_uncertainty_stat_dn,data_uncertainty_sys_up,data_uncertainty_sys_dn,MC_efficiency,MC_uncertainty_stat_up,MC_uncertainty_stat_dn,MC_uncertainty_sys_up,MC_uncertainty_sys_dn,threshold,variable
0.0,0.6,-0.866,-0.423,-2,0,0.23642086854410851,0.4743950097881418,0.4743950097881418,1.7080583218666283,1.7080583218666283,0.0070801918959736004,0.0033409832629531276,0.0033409832629531276,0.018228008309340096,0.018228008309340096,0.029947406671728155,0.0014616815843861899,0.0014616815843861899,0.028584232487118614,0.028584232487118614,0.1,pionIDNN
0.0,0.6,-0.866,-0.423,0,2,0.350419123702346,0.35692570492344633,0.35692570492344633,2.325554880188828,2.325554880188828,0.00955055264726967,0.0033696223995922244,0.0033696223995922244,0.01978047054476252,0.01978047054476252,0.027254655928487876,0.0014713151150607645,0.0014713151150607645,0.025913335296021096,0.025913335296021096,0.1,pionIDNN
0.0,0.6,-0.423,-0.1045,-2,0,0.0,1.0,1.0,1.0,1.0,-0.0017034597113713464,0.00392421767100464,0.00392421767100464,0.0253556959866545,0.0253556959866545,0.028502703157769347,0.001733191015712289,0.001733191015712289,0.02805853015238375,0.02805853015238375,0.1,pionIDNN
0.0,0.6,-0.423,-0.1045,0,2,0.1888635298673451,0.6876392282334199,0.6876392282334199,2.2372017637966297,2.2372017637966297,0.005539913201155227,0.0037957063557325426,0.0037957063557325426,0.02281215462527833,0.02281215462527833,0.02933289028880472,0.0017125413197943758,0.0017125413197943758,0.028778089878252415,0.028778089878252415,0.1,pionIDNN
0.0,0.6,-0.1045,0.225,-2,0,0.0,1.0,1.0,1.0,1.0,-0.007254015220654139,0.003813866934434097,0.003813866934434097,0.024305015586691885,0.024305015586691885,0.030100968852243497,0.0016761881795457772,0.0016761881795457772,0.02935750952418912,0.02935750952418912,0.1,pionIDNN
0.0,0.6,-0.1045,0.225,0,2,0.04402333527849739,3.4499582166739455,3.4499582166739455,2.860420863150586,2.860420863150586,0.0011047748910680984,0.0038107032782455463,0.0038107032782455463,0.023317559621309113,0.023317559621309113,0.025095211075652213,0.0016873491826164143,0.0016873491826164143,0.024392149241363886,0.024392149241363886,0.1,pionIDNN
0.0,0.6,0.225,0.5,-2,0,0.0,1.0,1.0,1.0,1.0,-0.002622547665069446,0.004342780082105973,0.004342780082105973,0.029680387496683336,0.029680387496683336,0.030957355616768503,0.001860593982643079,0.001860593982643079,0.030480406085559686,0.030480406085559686,0.1,pionIDNN
0.0,0.6,0.225,0.5,0,2,0.09508289353778207,1.3824991883731081,1.3824991883731081,2.649456763578843,2.649456763578843,0.003183426388095704,0.004397525617865679,0.004397525617865679,0.029608005432741346,0.029608005432741346,0.03348053755674505,0.0018610378700102093,0.0018610378700102093,0.0330222878230253,0.0330222878230253,0.1,pionIDNN
0.0,0.6,0.5,0.766,-2,0,0.01678742094806197,7.246424673529402,7.246424673529402,2.6117651121436083,2.6117651121436083,0.0006427130839847884,0.004657255709260831,0.004657255709260831,0.03617909131424854,0.03617909131424854,0.038285397499309544,0.001960096953183474,0.001960096953183474,0.037780885557282554,0.037780885557282554,0.1,pionIDNN
0.0,0.6,0.5,0.766,0,2,0.022508881115546144,5.113152337001427,5.113152337001427,2.3094239668211287,2.3094239668211287,0.0009402821415571069,0.004807612223168823,0.004807612223168823,0.03606860580942588,0.03606860580942588,0.04177382859371384,0.0019168582766502344,0.0019168582766502344,0.04122807016004055,0.04122807016004055,0.1,pionIDNN
