p_min,p_max,cosTheta_min,cosTheta_max,charge_min,charge_max,data_MC_ratio,data_MC_uncertainty_stat_up,data_MC_uncertainty_stat_dn,data_MC_uncertainty_sys_up,data_MC_uncertainty_sys_dn,data_efficiency,data_uncertainty_stat_up,data_uncertainty_stat_dn,data_uncertainty_sys_up,data_uncertainty_sys_dn,MC_efficiency,MC_uncertainty_stat_up,MC_uncertainty_stat_dn,MC_uncertainty_sys_up,MC_uncertainty_sys_dn,threshold,variable
0.5,1.0,-0.866,-0.4226,-2,0,1.0388750933265192,0.2093322252086441,0.2093322252086441,0.17689013915719287,0.17689013915719287,0.001123951777793338,0.00020918749175691563,0.00020918749175691563,4.239432475795909e-05,4.239432475795909e-05,0.0010818930832140752,0.00010365939000934839,0.00010365939000934839,8.574251615171423e-05,8.574251615171423e-05,0.9,muonIDNN
0.5,1.0,-0.866,-0.4226,0,2,1.0615679596699683,0.21008934654269779,0.21008934654269779,0.09838814545976393,0.09838814545976393,0.0012705904923492083,0.0002408518024179568,0.0002408518024179568,8.407633831291846e-05,8.407633831291846e-05,0.0011968998129372925,0.00010841651149306279,0.00010841651149306279,3.054541491265012e-05,3.054541491265012e-05,0.9,muonIDNN
0.5,1.0,-0.4226,-0.1045,-2,0,0.4008847605571308,0.695392189790106,0.695392189790106,0.4704381019822203,0.4704381019822203,0.00033085601259728636,0.00022415732558719235,0.00022415732558719235,0.00019163687228697656,0.00019163687228697656,0.0008253145171631823,0.00012932526402988502,0.00012932526402988502,0.0001726528814299578,0.0001726528814299578,0.9,muonIDNN
0.5,1.0,-0.4226,-0.1045,0,2,1.1804644122447323,0.34266635560597686,0.34266635560597686,0.21615012266073186,0.21615012266073186,0.0008406134169612342,0.00024337066332452483,0.00024337066332452483,0.0001470746097712789,0.0001470746097712789,0.0007121039891094653,0.00013053270602043473,0.00013053270602043473,0.000136914381963967,0.000136914381963967,0.9,muonIDNN
0.5,1.0,-0.1045,0.225,-2,0,0.5511481663069853,0.3779261205999752,0.3779261205999752,0.18001274808886814,0.18001274808886814,0.0006823323159316603,0.00024713284644692775,0.00024713284644692775,0.0001263815025817328,0.0001263815025817328,0.0012380197515736747,0.00013361278525206706,0.00013361278525206706,0.00022115049671660885,0.00022115049671660885,0.9,muonIDNN
0.5,1.0,-0.1045,0.225,0,2,0.8517086775370653,0.27045516862069635,0.27045516862069635,0.34480489640145384,0.34480489640145384,0.0009760723970023689,0.0002411075601502405,0.0002411075601502405,0.0001726121193127197,0.0001726121193127197,0.0011460167340609155,0.0001262078777047711,0.0001262078777047711,0.0002691196008400049,0.0002691196008400049,0.9,muonIDNN
0.5,1.0,0.225,0.766,-2,0,0.682349362918074,0.2996007972772516,0.2996007972772516,0.443201039783795,0.443201039783795,0.0006146543271475813,0.0001727050465537986,0.0001727050465537986,0.00017266464325812203,0.00017266464325812203,0.0009007912376718663,9.366218548182028e-05,9.366218548182028e-05,8.60242891145657e-05,8.60242891145657e-05,0.9,muonIDNN
0.5,1.0,0.225,0.766,0,2,0.2599782261578741,0.6966299603702303,0.6966299603702303,0.2256845151845605,0.2256845151845605,0.00023335462973127888,0.00016095944721659323,0.00016095944721659323,0.0001374130873052837,0.0001374130873052837,0.0008975929760732048,8.757841906803085e-05,8.757841906803085e-05,8.743998580894893e-05,8.743998580894893e-05,0.9,muonIDNN
0.5,1.0,0.766,0.9563,-2,0,0.8191346491574468,0.4646518978392136,0.4646518978392136,0.6125114482602775,0.6125114482602775,0.0009695257888252193,0.0004277355544142954,0.0004277355544142954,0.0003309310055363483,0.0003309310055363483,0.0011835975804740566,0.00017258395824642703,0.00017258395824642703,0.00028773057516350475,0.00028773057516350475,0.9,muonIDNN
0.5,1.0,0.766,0.9563,0,2,1.53281769371636,0.36618632126283385,0.36618632126283385,0.603768349310537,0.603768349310537,0.001388306076386588,0.0004411800608467126,0.0004411800608467126,0.0001901545742411467,0.0001901545742411467,0.0009057215884692722,0.00016479750755893442,0.00016479750755893442,5.3971309803280566e-05,5.3971309803280566e-05,0.9,muonIDNN
